record_date,workshop_code,tce,co2_t,cost_yuan,unit_energy_kgce
2024-01-06,W08,0.536015,2.305817,2998.66,0.0888
2024-01-07,W01,22.92263,53.882711,77512.9,87.6807
2024-01-07,W02,19.43899,51.160158,63448.91,63.3217
2024-01-07,W03,23.294988,52.192489,69687.16,273.9201
2024-01-07,W04,0.878336,3.719672,5006.12,1.0058
2024-01-07,W05,2.953674,9.537733,11269.87,2.163
2024-01-07,W06,0.605452,2.569375,3478.11,11.7772
2024-01-07,W07,33.487021,57.858246,94245.66,67.752
2024-01-07,W08,0.245392,1.056218,1350.07,0.128
2024-01-08,W01,22.873944,53.818116,77068.69,87.7307
2024-01-08,W02,21.685677,56.86936,71384.83,65.1431
2024-01-08,W03,23.828366,52.984981,70766.85,259.9732
2024-01-08,W04,2.810232,11.917927,16027.45,0.682
2024-01-08,W05,7.49102,23.728351,28477.3,1.131
2024-01-08,W06,1.806432,7.575029,10090.9,7.592
2024-01-08,W07,31.370602,54.33893,87579.21,59.4236
2024-01-08,W08,0.839042,3.617855,4747.5,0.0828
2024-01-09,W01,23.217663,53.9558,77743.66,93.4775
2024-01-09,W02,21.721908,56.958105,70513.54,71.6632
2024-01-09,W03,22.945902,51.959513,70509.14,253.6552
2024-01-09,W04,3.014276,12.89247,16939.42,0.6743
2024-01-09,W05,7.600248,24.421977,28782.45,1.0117
2024-01-09,W06,1.80648,7.61537,10457.27,7.0527
2024-01-09,W07,31.401106,54.550936,87027.69,66.8144
2024-01-09,W08,0.800663,3.454299,4625.4,0.082
2024-01-10,W01,24.412533,57.422772,83374.26,95.5219
2024-01-10,W02,22.074017,57.071881,71719.4,76.6289
2024-01-10,W03,22.375131,49.612125,66256.63,228.4785
2024-01-10,W04,2.845754,12.100818,16348.08,0.6649
2024-01-10,W05,8.468323,27.419359,31661.6,1.1938
2024-01-10,W06,1.881704,7.947419,10756.48,7.3501
2024-01-10,W07,33.995488,58.762805,95499.62,59.8227
2024-01-10,W08,0.808591,3.504649,4442.98,0.0826
2024-01-11,W01,23.590479,55.165467,79061.2,97.1653
2024-01-11,W02,22.632492,57.883869,71789.02,68.0853
2024-01-11,W03,23.991614,53.712605,70924.41,232.531
2024-01-11,W04,2.723786,11.573189,15619.22,0.6009
2024-01-11,W05,7.807285,24.630581,29011.19,1.2994
2024-01-11,W06,1.764368,7.405767,9933.49,7.3845
2024-01-11,W07,31.966531,55.582611,90285.54,63.081
2024-01-11,W08,0.733758,3.156597,4156.47,0.0789
2024-01-12,W01,25.642323,59.311947,84681.02,99.4517
2024-01-12,W02,22.051316,57.171336,70951.68,70.0335
2024-01-12,W03,22.775134,51.480139,68732.53,248.3847
2024-01-12,W04,2.810699,11.987115,15679.49,0.6498
2024-01-12,W05,7.757288,24.956576,29386.36,1.2727
2024-01-12,W06,1.657931,6.911031,9343.57,6.4464
2024-01-12,W07,33.730282,58.26365,95172.32,66.2887
2024-01-12,W08,0.728579,3.115582,4175.25,0.0741
2024-01-13,W01,21.603783,50.794162,74290.93,80.3515
2024-01-13,W02,22.82737,58.082598,72794.6,69.97
2024-01-13,W03,21.943133,50.148002,65062.56,218.9627
2024-01-13,W04,1.842511,7.759093,10418.12,0.6899
2024-01-13,W05,5.393755,17.512349,20887.48,1.2864
2024-01-13,W06,1.211753,5.086158,6774.3,7.3684
2024-01-13,W07,34.523634,59.499852,97219.19,65.6916
2024-01-13,W08,0.50239,2.146071,2885.49,0.0834
2024-01-14,W01,20.632536,49.092268,70461.98,79.0958
2024-01-14,W02,19.308938,51.93114,64520.14,65.3364
2024-01-14,W03,22.464463,50.292049,67973.48,221.1439
2024-01-14,W04,0.991151,4.206197,5667.61,1.1939
2024-01-14,W05,2.806198,9.022481,10846.65,2.1507
2024-01-14,W06,0.592069,2.482946,3343.04,10.5997
2024-01-14,W07,31.148528,54.185464,88893.9,61.3362
2024-01-14,W08,0.257671,1.116891,1450.59,0.136
2024-01-15,W01,22.95062,55.108666,79014.93,90.863
2024-01-15,W02,21.042666,53.956553,67844.25,67.1522
2024-01-15,W03,22.03203,49.95027,66151.78,226.4852
2024-01-15,W04,2.881682,12.269913,16434.13,0.7039
2024-01-15,W05,7.621088,24.490549,29130.46,1.0136
2024-01-15,W06,1.871826,7.931004,10660.71,6.6699
2024-01-15,W07,31.407778,54.429,89153.87,60.8151
2024-01-15,W08,0.793961,3.428864,4429.34,0.0789
2024-01-16,W01,23.94711,56.84234,81932.26,96.3899
2024-01-16,W02,21.769134,56.297233,72008.61,60.8843
2024-01-16,W03,23.315878,52.391304,69492.72,250.7191
2024-01-16,W04,2.73103,11.554862,14942.54,0.6694
2024-01-16,W05,8.085044,26.08031,30932.21,1.1647
2024-01-16,W06,1.79983,7.609824,10029.47,6.8844
2024-01-16,W07,32.010995,55.681163,90276.34,63.3278
2024-01-16,W08,0.748179,3.200341,4268.39,0.0737
2024-01-17,W01,23.664538,54.491477,80460.43,80.4563
2024-01-17,W02,22.057488,56.78446,70636.62,67.9403
2024-01-17,W03,22.72712,51.78832,69510.12,240.313
2024-01-17,W04,2.862407,12.154017,16432.87,0.6819
2024-01-17,W05,7.683942,24.582252,29427.03,1.0623
2024-01-17,W06,1.902883,7.996138,10699.95,7.4008
2024-01-17,W07,31.505202,54.728287,89891.57,61.5338
2024-01-17,W08,0.749713,3.211609,4252.43,0.0764
2024-01-18,W01,24.886629,56.780118,82905.02,94.8163
2024-01-18,W02,21.578308,55.770136,68716.6,61.9154
2024-01-18,W03,22.782445,51.683119,68171.49,234.6939
2024-01-18,W04,2.804656,11.977572,16199.19,0.6401
2024-01-18,W05,8.034806,25.376119,29762.82,1.2211
2024-01-18,W06,1.756467,7.410389,9944.04,7.1404
2024-01-18,W07,31.107283,53.731069,88737.14,53.6024
2024-01-18,W08,0.78103,3.371372,4336.27,0.0776
2024-01-19,W01,22.308236,53.485483,75944.63,85.7495
2024-01-19,W02,21.047383,53.492636,67230.86,63.7602
2024-01-19,W03,24.475144,54.325541,73744.79,261.1183
2024-01-19,W04,2.863858,12.287824,16496.78,0.6662
2024-01-19,W05,7.879242,25.301104,30075.78,1.1584
2024-01-19,W06,1.781436,7.456187,10141.04,7.1166
2024-01-19,W07,31.586206,54.647023,88799.43,55.0232
2024-01-19,W08,0.754403,3.254991,4362.93,0.0763
2024-01-20,W01,21.770421,52.128938,74893.49,85.9771
2024-01-20,W02,21.544157,55.898122,69527.57,64.3639
2024-01-20,W03,23.976684,53.458174,72376.75,250.1976
2024-01-20,W04,1.923801,8.118704,11142.74,0.6797
2024-01-20,W05,5.6335,18.043241,21188.63,1.2755
2024-01-20,W06,1.300233,5.264434,7471.11,7.3421
2024-01-20,W07,29.718964,51.790909,84484.25,57.9512
2024-01-20,W08,0.523523,2.256489,2920.47,0.0948
2024-01-21,W01,23.722028,54.441871,79914.76,92.9284
2024-01-21,W02,21.422387,55.11898,69277.56,73.1771
2024-01-21,W03,21.84666,49.481459,64085.51,243.9169
2024-01-21,W04,0.949189,4.001096,5466.07,1.0607
2024-01-21,W05,2.763292,8.777285,10421.14,2.0442
2024-01-21,W06,0.552187,2.325414,3124.5,10.2949
2024-01-21,W07,28.146921,49.197876,79294.9,57.4728
2024-01-21,W08,0.225478,0.97233,1243.69,0.1109
2024-01-22,W01,23.325454,54.37521,78855.41,90.6174
2024-01-22,W02,21.542027,56.333914,70268.42,64.4546
2024-01-22,W03,21.508563,48.798831,64327.21,213.4993
2024-01-22,W04,2.810383,11.966967,16535.14,0.663
2024-01-22,W05,7.806487,25.333448,29652.25,1.1386
2024-01-22,W06,1.799759,7.53015,9962.09,7.424
2024-01-22,W07,32.415295,55.899195,90579.33,68.1089
2024-01-22,W08,0.812605,3.526441,4596.01,0.0807
2024-01-23,W01,23.12928,55.059791,78290.68,88.2565
2024-01-23,W02,21.51794,56.895607,71228.04,73.0968
2024-01-23,W03,23.822531,53.328068,70531.11,233.2501
2024-01-23,W04,2.83485,12.102211,16382.22,0.6326
2024-01-23,W05,7.70709,24.631784,29780.69,1.1428
2024-01-23,W06,1.860146,7.756389,10819.11,6.9055
2024-01-23,W07,31.510492,54.733249,91683.65,58.9717
2024-01-23,W08,0.800681,3.452076,4528.21,0.076
2024-01-24,W01,23.398761,53.735899,77503.8,90.2768
2024-01-24,W02,20.809384,54.560781,67703.6,60.1333
2024-01-24,W03,24.255684,54.069202,72615.39,272.6798
2024-01-24,W04,2.692262,11.486684,15280.49,0.5877
2024-01-24,W05,7.614904,24.520723,28989.64,0.9952
2024-01-24,W06,2.019399,8.595878,11204.85,6.9399
2024-01-24,W07,31.136036,54.235061,87883.35,55.405
2024-01-24,W08,0.837,3.597144,4751.04,0.0942
2024-01-25,W01,23.943069,55.671606,78970.66,91.421
2024-01-25,W02,21.388365,55.597959,70325.44,57.9392
2024-01-25,W03,22.621518,50.877918,66778.65,248.0674
2024-01-25,W04,2.806243,11.932388,16119.24,0.7031
2024-01-25,W05,7.876374,25.310375,30212.06,1.0725
2024-01-25,W06,1.639335,6.886435,9500.03,6.1257
2024-01-25,W07,32.670118,56.417175,94146.87,67.3626
2024-01-25,W08,0.783985,3.384628,4564.79,0.0815
2024-01-26,W01,23.45554,53.993722,77961.21,92.5673
2024-01-26,W02,21.60344,55.663374,69665.62,75.1288
2024-01-26,W03,22.085353,49.273093,65255.13,218.3081
2024-01-26,W04,2.844907,12.146269,15840.49,0.6464
2024-01-26,W05,7.971428,25.669385,30361.38,1.2467
2024-01-26,W06,1.876636,7.937388,10620.05,8.1941
2024-01-26,W07,33.272834,57.602496,93477.58,58.5432
2024-01-26,W08,0.786007,3.412571,4374.45,0.0744
2024-01-27,W01,23.924436,56.148987,78917.69,99.9145
2024-01-27,W02,21.379847,55.573723,70031.98,70.544
2024-01-27,W03,23.172348,51.488988,68019.9,249.8905
2024-01-27,W04,1.754561,7.374085,10156.79,0.697
2024-01-27,W05,5.338006,16.878108,20110.77,1.1179
2024-01-27,W06,1.130282,4.717883,6332.62,7.0532
2024-01-27,W07,32.410383,56.364733,90469.54,63.6866
2024-01-27,W08,0.541804,2.350256,3036.77,0.0948
2024-01-28,W01,24.071844,56.460131,80793.31,104.7463
2024-01-28,W02,20.526148,52.719118,66020.69,68.4549
2024-01-28,W03,23.043065,51.380512,68030.14,259.6402
2024-01-28,W04,0.928423,3.944845,5412.86,1.1976
2024-01-28,W05,3.057159,10.044649,11719.35,2.4148
2024-01-28,W06,0.54912,2.31252,3113.41,10.595
2024-01-28,W07,30.865713,53.448493,87852.31,59.2139
2024-01-28,W08,0.222206,0.957238,1268.97,0.1014
2024-01-29,W01,23.488582,55.694494,80260.94,87.1723
2024-01-29,W02,21.435561,55.299244,67826.55,65.4217
2024-01-29,W03,23.164708,52.248954,69957.1,221.7673
2024-01-29,W04,2.814542,11.977517,16114.67,0.6937
2024-01-29,W05,7.897585,25.59276,30655.98,1.2324
2024-01-29,W06,1.728572,7.162533,9880.21,6.5204
2024-01-29,W07,31.133781,53.997652,86389.66,59.2393
2024-01-29,W08,0.774532,3.303618,4407.71,0.0758
2024-01-30,W01,23.450681,55.232898,78355.1,95.2293
2024-01-30,W02,20.860782,53.682745,68693.34,69.3038
2024-01-30,W03,23.105419,51.910207,70713.43,229.4412
2024-01-30,W04,2.644235,11.207919,15160.38,0.7182
2024-01-30,W05,8.038013,26.18785,30182.17,1.1732
2024-01-30,W06,1.787953,7.458313,10231.99,7.3934
2024-01-30,W07,33.292302,57.793552,94890.62,64.2125
2024-01-30,W08,0.782001,3.366696,4393.14,0.0759
2024-01-31,W01,22.939951,53.589037,78256.06,96.6499
2024-01-31,W02,22.309558,58.89132,73686.69,67.8944
2024-01-31,W03,23.83401,53.048637,70272.44,259.9923
2024-01-31,W04,2.529688,10.643797,14294.82,0.5929
2024-01-31,W05,8.165275,26.115633,31148.3,1.2413
2024-01-31,W06,1.983787,8.425398,10998.17,7.4997
2024-01-31,W07,31.12107,54.398489,87933.96,64.1984
2024-01-31,W08,0.768265,3.309621,4377.83,0.0777
2024-02-01,W01,21.723815,50.360367,70806.33,81.9828
2024-02-01,W02,21.494482,55.267819,69069.24,69.382
2024-02-01,W03,21.471896,48.781407,64233.17,223.0035
2024-02-01,W04,2.601684,10.933036,15284.79,0.6894
2024-02-01,W05,7.047837,22.702627,26868.06,0.9786
2024-02-01,W06,1.842967,7.738299,10726.49,6.9892
2024-02-01,W07,29.492638,51.597965,84242.83,55.0612
2024-02-01,W08,0.727317,3.110985,4090.85,0.0646
2024-02-02,W01,21.042891,50.645251,71850.39,79.5227
2024-02-02,W02,19.313403,51.347934,62573.32,58.0746
2024-02-02,W03,23.136428,51.496192,69400.35,249.4332
2024-02-02,W04,2.503422,10.499698,14292.44,0.6305
2024-02-02,W05,7.598889,24.333966,28677.46,1.1247
2024-02-02,W06,1.678831,6.995871,9633.61,6.5055
2024-02-02,W07,30.591365,53.081253,87655.06,60.5464
2024-02-02,W08,0.709273,3.020879,4056.51,0.0843
2024-02-03,W01,21.651544,50.890645,75442.61,83.9718
2024-02-03,W02,19.916162,51.541809,63469.04,60.5185
2024-02-03,W03,22.326188,50.713889,66551.03,249.0706
2024-02-03,W04,1.873056,7.921085,10648.44,0.7302
2024-02-03,W05,5.180012,16.625704,19597.67,1.3118
2024-02-03,W06,1.132606,4.689073,6354.39,6.975
2024-02-03,W07,29.821147,51.884389,83740.77,65.4902
2024-02-03,W08,0.510845,2.192788,2852.23,0.0848
2024-02-04,W01,22.495084,51.930549,75864.82,88.3161
2024-02-04,W02,19.02594,50.43669,63725.04,68.7917
2024-02-04,W03,21.19312,47.724646,63800.3,248.9501
2024-02-04,W04,0.996028,4.241091,5760.32,1.3345
2024-02-04,W05,2.757372,8.835801,10561.71,2.1094
2024-02-04,W06,0.591267,2.482246,3472.02,12.1181
2024-02-04,W07,29.591958,51.401802,85203.59,64.3645
2024-02-04,W08,0.223095,0.964589,1271.29,0.1055
2024-02-05,W01,22.007577,52.236363,75367.2,87.5686
2024-02-05,W02,19.863414,51.832344,63119.48,63.4685
2024-02-05,W03,20.8062,48.430529,63161.78,204.5961
2024-02-05,W04,2.673426,11.259461,15175.74,0.6016
2024-02-05,W05,7.501409,23.852636,28400.42,1.1523
2024-02-05,W06,1.81958,7.669754,10559.68,6.5906
2024-02-05,W07,30.835966,53.437076,88416.77,65.9067
2024-02-05,W08,0.793574,3.440684,4488.61,0.0815
2024-02-06,W01,21.618075,51.570206,74361.88,91.1029
2024-02-06,W02,20.594492,54.302418,68249.59,59.6137
2024-02-06,W03,21.361084,48.291448,63034.57,231.7952
2024-02-06,W04,2.605477,11.023498,15351.68,0.6268
2024-02-06,W05,7.026945,22.516353,26668.72,0.948
2024-02-06,W06,1.595472,6.627208,8948.27,6.1368
2024-02-06,W07,30.201645,52.351783,84177.28,53.8712
2024-02-06,W08,0.819379,3.568396,4670.39,0.0832
2024-02-07,W01,21.759761,51.501306,74609.39,81.6523
2024-02-07,W02,20.968218,54.05763,66367.18,63.6782
2024-02-07,W03,21.473812,47.532769,63229.85,228.156
2024-02-07,W04,2.68878,11.42276,15267.71,0.6316
2024-02-07,W05,7.146995,22.895596,26879.37,1.09
2024-02-07,W06,1.757935,7.388161,9852.92,6.8195
2024-02-07,W07,30.498928,52.827631,87581.99,61.3027
2024-02-07,W08,0.761139,3.267889,4194.25,0.0817
2024-02-08,W01,21.709769,49.691007,71888.55,88.5423
2024-02-08,W02,20.649859,53.231046,65145.67,67.0777
2024-02-08,W03,21.86122,49.860089,66316.93,213.764
2024-02-08,W04,2.631888,11.220609,15045.29,0.7001
2024-02-08,W05,7.258581,22.77748,26931.42,0.9896
2024-02-08,W06,1.699462,7.041465,9543.47,6.5713
2024-02-08,W07,28.961952,50.510453,82645.61,53.109
2024-02-08,W08,0.744876,3.218844,4167.42,0.0776
2024-02-09,W01,22.82065,53.140022,76699.16,93.6962
2024-02-09,W02,21.083,53.636317,66389.55,62.5681
2024-02-09,W03,22.10367,50.406873,67317.54,222.3463
2024-02-09,W04,2.527485,10.719388,14643.07,0.6151
2024-02-09,W05,7.305455,23.244145,27999.66,1.1363
2024-02-09,W06,1.762482,7.38336,10061.44,6.9238
2024-02-09,W07,30.515499,53.267109,87117.17,60.9133
2024-02-09,W08,0.724843,3.094627,4096.02,0.0698
2024-02-10,W01,20.13054,46.016156,68071.09,91.3816
2024-02-10,W02,18.654537,48.118242,60492.62,60.6165
2024-02-10,W03,21.098294,47.995081,61878.19,246.0184
2024-02-10,W04,0.616392,2.638964,3557.8,2.3692
2024-02-10,W05,2.00271,6.384442,7713.25,4.5114
2024-02-10,W06,0.336127,1.395194,1886.4,21.6437
2024-02-10,W07,30.649746,53.186515,86440.56,67.3066
2024-02-10,W08,0.123582,0.526723,694.42,0.2011
2024-02-11,W01,20.129723,47.714999,68331.63,85.4515
2024-02-11,W02,18.780369,48.217881,59991.77,68.8791
2024-02-11,W03,20.265746,44.364881,60256.07,251.1058
2024-02-11,W04,0.61825,2.621624,3458.97,2.7224
2024-02-11,W05,1.98229,6.356784,7583.46,4.6252
2024-02-11,W06,0.36298,1.52961,2042.33,23.8473
2024-02-11,W07,30.807561,53.409709,86656.07,65.712
2024-02-11,W08,0.136618,0.592254,767.57,0.2219
2024-02-12,W01,19.135587,44.865003,64569.37,82.5732
2024-02-12,W02,18.471275,47.745988,59993.02,68.2842
2024-02-12,W03,20.266577,45.932972,60790.88,242.2319
2024-02-12,W04,0.579935,2.455871,3316.3,2.452
2024-02-12,W05,2.070647,6.565807,7849.55,4.9641
2024-02-12,W06,0.345029,1.447287,1949.28,22.1158
2024-02-12,W07,28.977674,50.275566,82402.65,65.7673
2024-02-12,W08,0.139124,0.598092,787.12,0.2268
2024-02-13,W01,20.852272,47.688224,68733.3,90.856
2024-02-13,W02,19.636805,50.718308,64476.01,71.7872
2024-02-13,W03,21.183383,46.728599,62681.04,250.2881
2024-02-13,W04,0.596153,2.514166,3480.37,2.4124
2024-02-13,W05,1.968625,6.318307,7402.65,4.9328
2024-02-13,W06,0.346506,1.450281,1995.34,21.8175
2024-02-13,W07,28.298782,49.161374,80571.21,59.5248
2024-02-13,W08,0.121463,0.518081,679.94,0.192
2024-02-14,W01,20.643842,48.320665,69708.27,84.336
2024-02-14,W02,18.840261,49.160399,61357.33,69.3564
2024-02-14,W03,20.706543,45.533914,61566.07,245.5069
2024-02-14,W04,0.579177,2.455332,3280.44,2.3181
2024-02-14,W05,1.903897,6.144944,7423.51,4.6922
2024-02-14,W06,0.349735,1.46584,2009.83,22.4621
2024-02-14,W07,27.778968,48.234147,78827.54,59.1833
2024-02-14,W08,0.130168,0.558247,736.29,0.2132
2024-02-15,W01,20.547522,47.977692,70008.26,95.9694
2024-02-15,W02,19.416018,50.453299,62744.73,66.6299
2024-02-15,W03,20.363135,45.856751,60757.3,236.5029
2024-02-15,W04,0.627012,2.658761,3632.17,2.3533
2024-02-15,W05,2.043948,6.653127,7967.58,4.9269
2024-02-15,W06,0.354187,1.481002,1981.38,21.462
2024-02-15,W07,27.650774,48.100345,78530.54,58.9662
2024-02-15,W08,0.124683,0.533526,703.91,0.2253
2024-02-16,W01,19.800328,47.230064,67509.15,88.7326
2024-02-16,W02,19.150071,49.334332,62707.4,62.5899
2024-02-16,W03,19.93577,45.0654,58764.85,235.9263
2024-02-16,W04,0.591388,2.495213,3277.97,2.2012
2024-02-16,W05,2.082573,6.677953,7932.89,4.9149
2024-02-16,W06,0.337578,1.408447,1882.71,20.9689
2024-02-16,W07,28.628964,49.652677,81639.62,60.9012
2024-02-16,W08,0.12319,0.529114,684.18,0.2213
2024-02-17,W01,21.50666,51.118634,74050.26,95.0285
2024-02-17,W02,18.236963,47.284439,58813.58,65.3516
2024-02-17,W03,20.889443,47.235917,62883.76,225.5246
2024-02-17,W04,0.574169,2.432863,3212.66,2.2798
2024-02-17,W05,2.039802,6.507956,7830.58,5.1803
2024-02-17,W06,0.329919,1.375355,1866.85,22.6515
2024-02-17,W07,26.395007,45.846432,74975.15,57.2206
2024-02-17,W08,0.130088,0.557198,733.14,0.2008
2024-02-18,W01,20.766263,49.147172,71210.94,82.2478
2024-02-18,W02,19.800205,51.702202,65308.89,60.0221
2024-02-18,W03,18.824323,42.916468,57087.03,196.903
2024-02-18,W04,0.901963,3.828602,5046.43,1.0277
2024-02-18,W05,2.737256,8.632371,10141.57,2.0335
2024-02-18,W06,0.550111,2.328784,3132.04,10.2379
2024-02-18,W07,29.932011,51.841391,83056.55,63.5834
2024-02-18,W08,0.214001,0.915734,1217.38,0.1151
2024-02-19,W01,23.832604,56.349622,80631.07,107.2797
2024-02-19,W02,20.8427,53.101904,66149.47,71.1311
2024-02-19,W03,22.76647,52.051066,69686.13,237.7476
2024-02-19,W04,2.685043,11.385301,15176.7,0.6405
2024-02-19,W05,7.767522,25.218296,29950.34,1.165
2024-02-19,W06,1.808855,7.63962,10508.52,6.4247
2024-02-19,W07,28.762326,50.41878,83847.17,55.0141
2024-02-19,W08,0.727396,3.121426,4125.76,0.0705
2024-02-20,W01,23.840989,54.937619,80331.09,85.8708
2024-02-20,W02,20.972862,54.91114,67424.34,72.8118
2024-02-20,W03,21.35355,48.059728,63747.44,221.7399
2024-02-20,W04,2.60517,11.001949,14799.82,0.6168
2024-02-20,W05,7.423397,24.055747,28548.67,1.1746
2024-02-20,W06,1.595571,6.591008,9051.26,5.8514
2024-02-20,W07,30.491851,53.134972,86766.86,60.5805
2024-02-20,W08,0.724439,3.100631,3999.06,0.0694
2024-02-21,W01,22.025378,52.03194,75272.01,82.5966
2024-02-21,W02,19.58879,50.532745,62448.17,64.3908
2024-02-21,W03,22.51649,50.284415,66926.38,247.4911
2024-02-21,W04,2.678436,11.323931,15181.96,0.5776
2024-02-21,W05,7.435844,23.77213,28193.15,1.0876
2024-02-21,W06,1.859896,7.806391,10499.53,7.509
2024-02-21,W07,29.002861,50.436984,81005.62,53.6907
2024-02-21,W08,0.764019,3.266686,4358.41,0.08
2024-02-22,W01,22.094021,52.164292,73178.4,85.769
2024-02-22,W02,20.28986,53.138795,66554.45,62.4305
2024-02-22,W03,21.539636,49.976149,66892.06,221.7404
2024-02-22,W04,2.617729,11.007035,14849.67,0.6788
2024-02-22,W05,7.488237,23.662642,27969.73,1.0571
2024-02-22,W06,1.740198,7.336558,9859.3,6.0591
2024-02-22,W07,31.560426,54.577912,91481.0,60.2091
2024-02-22,W08,0.729785,3.128511,4087.38,0.0734
2024-02-23,W01,22.12103,51.479991,73147.4,89.5701
2024-02-23,W02,21.691893,56.241413,68700.33,64.437
2024-02-23,W03,22.759841,51.622284,68926.2,223.4994
2024-02-23,W04,2.479789,10.437581,14072.7,0.5984
2024-02-23,W05,7.101533,22.822543,27276.14,0.9757
2024-02-23,W06,1.77249,7.446323,9958.77,6.1655
2024-02-23,W07,30.71906,53.43692,86350.43,61.7943
2024-02-23,W08,0.779422,3.359272,4457.36,0.0807
2024-02-24,W01,20.384237,48.255858,68911.47,75.1942
2024-02-24,W02,21.981327,56.390824,70501.7,75.0967
2024-02-24,W03,22.658763,50.365368,68414.19,246.9485
2024-02-24,W04,1.668562,7.033915,9756.95,0.703
2024-02-24,W05,4.901191,15.519614,18478.29,1.2039
2024-02-24,W06,1.169982,4.927724,6574.04,7.7966
2024-02-24,W07,30.90691,53.616132,86018.87,62.8132
2024-02-24,W08,0.487747,2.082735,2765.38,0.0886
2024-02-25,W01,20.344896,48.67857,70037.62,90.4849
2024-02-25,W02,19.091356,50.433953,62265.91,60.9885
2024-02-25,W03,19.156832,44.114544,57465.37,221.7406
2024-02-25,W04,0.953944,4.051422,5544.6,1.199
2024-02-25,W05,2.902908,9.322805,11064.75,2.02
2024-02-25,W06,0.548332,2.303618,3142.0,10.4028
2024-02-25,W07,31.521062,54.381503,89699.69,66.5892
2024-02-25,W08,0.227266,0.977191,1264.22,0.107
2024-02-26,W01,22.097688,51.54234,72468.7,87.3271
2024-02-26,W02,22.034989,58.283145,72861.24,70.0217
2024-02-26,W03,20.593812,47.409243,62848.33,211.755
2024-02-26,W04,2.604804,10.873738,14975.12,0.6411
2024-02-26,W05,7.825491,24.895898,28894.38,1.1502
2024-02-26,W06,1.708793,7.110094,9833.76,6.945
2024-02-26,W07,30.475361,53.013884,85235.07,54.596
2024-02-26,W08,0.759827,3.261892,4331.91,0.0777
2024-02-27,W01,21.712419,51.67555,74946.54,85.2936
2024-02-27,W02,21.322401,55.859647,69785.67,63.3199
2024-02-27,W03,22.382608,50.44296,67427.03,227.7711
2024-02-27,W04,2.652615,11.109867,15288.17,0.6556
2024-02-27,W05,7.183747,22.576544,26501.96,0.9895
2024-02-27,W06,1.697004,7.04265,9854.72,6.4842
2024-02-27,W07,32.56178,56.445043,92244.6,66.8086
2024-02-27,W08,0.778595,3.382973,4364.7,0.0774
2024-02-28,W01,20.554698,48.394069,69663.33,81.3786
2024-02-28,W02,20.115924,52.018502,64745.89,70.6008
